person_id,aadhaar_id,full_name,first_name,last_name,gender,date_of_birth,age,city,state,occupation,email,marital_status,household_id,family_role,notes
5b93f167-8bd7-422b-8fad-e9d2e135b082,AADHAAR-SYN-3995-5273-1195,Swapna Chauhan,Swapna,Chauhan,Female,1966-02-11,60,Shenbagapudur,Tamil Nadu,Nurse,swapna.chauhan@gmail.com,married,4ed035c2-5d7a-4f9d-bbbb-70855d6cb7cc,head,Duplicate entry flagged for review
94188fcb-b502-4aee-8cc5-2bc99075b9d6,AADHAAR-SYN-4869-1291-7273,Neetu Sawant,Neetu,Sawant,Female,1971-11-15,55,Shenbagapudur,Tamil Nadu,Journalist,neetu.sawant@icloud.com,married,4ed035c2-5d7a-4f9d-bbbb-70855d6cb7cc,spouse,Voter ID linked
77342270-dc3d-4670-b49f-2d37bb1658ca,AADHAAR-SYN-3295-9402-2809,Kamini Patil,Kamini,Patil,Female,1989-08-01,37,Shenbagapudur,Tamil Nadu,Software Engineer,kamini.patil@t-mobile.com,married,4ed035c2-5d7a-4f9d-bbbb-70855d6cb7cc,child,
d3dc77bf-eafe-4ae5-8807-a924215509bb,AADHAAR-SYN-0414-7450-1451,Mohini Biswal,Mohini,Biswal,Female,1977-05-12,49,Shenbagapudur,Tamil Nadu,Government Clerk,mohini.biswal@gmail.com,married,51f74ad2-03fd-45aa-ac12-af89dd230f77,head,
3054a13e-230e-4bca-9767-5d49cc8efd92,AADHAAR-SYN-2642-5817-0917,Amina Srivastava,Amina,Srivastava,Female,1983-09-26,43,Shenbagapudur,Tamil Nadu,Nurse,amina.srivastava@gmail.com,married,51f74ad2-03fd-45aa-ac12-af89dd230f77,spouse,
f3c570fb-107c-4277-b0bd-17ecf963f4cf,AADHAAR-SYN-3128-0966-3556,Aryan Swamy,Aryan,Swamy,Male,1987-08-14,39,Shenbagapudur,Tamil Nadu,Mechanic,aryan.swamy@gmail.com,single,51f74ad2-03fd-45aa-ac12-af89dd230f77,sibling,PAN verification pending
4d77e74b-737e-47f3-8665-1c9e9e9dd5e3,AADHAAR-SYN-2132-8307-6234,Rahul Sawant,Rahul,Sawant,Male,1971-05-24,55,Shenbagapudur,Tamil Nadu,Police Constable,rahul.sawant84@hotmail.com,married,69c75fa7-e20f-41e5-b489-def872ee5624,head,Duplicate entry flagged for review
35167326-b12b-4e96-975c-62801885a181,AADHAAR-SYN-6873-0051-1692,Lalit Pathan,Lalit,Pathan,Male,2002-06-04,24,Ramanathapuram,Tamil Nadu,Tailor,lalit.pathan@hotmail.com,single,ed6d94d8-9e18-44d0-bdfa-fe180c79e326,head,
f1c254f8-6d94-4a8b-ad09-cbf23ec26df1,AADHAAR-SYN-3490-3663-0666,Mukesh Acharya,Mukesh,Acharya,Male,1952-02-18,74,Ramanathapuram,Tamil Nadu,Police Constable,mukesh.acharya60@outlook.com,married,22bfa827-75eb-4d8a-9e0e-0b39af886052,head,Record migrated from legacy system
0163f435-0730-42c5-b9c8-33cdbcfa29a1,AADHAAR-SYN-6252-3008-5569,Ishaan Acharya,Ishaan,Acharya,Male,1977-06-06,49,Ramanathapuram,Tamil Nadu,Delivery Executive,ishaan.mazumdar@microsoft.com,married,22bfa827-75eb-4d8a-9e0e-0b39af886052,child,
774732db-ca95-40b5-b0b6-2a0b0fd5b157,AADHAAR-SYN-2938-3346-5176,Raj Acharya,Raj,Acharya,Male,1982-11-20,44,Ramanathapuram,Tamil Nadu,Farmer,raj.bhat@gmail.com,married,22bfa827-75eb-4d8a-9e0e-0b39af886052,child,
09cf52b2-35c8-430d-a161-2fad77014993,AADHAAR-SYN-4752-6220-9000,Kajal Acharya,Kajal,Acharya,Female,1985-07-27,41,Ramanathapuram,Tamil Nadu,Graphic Designer,kajal.menon73@vmware.com,married,22bfa827-75eb-4d8a-9e0e-0b39af886052,child,
2155aaf5-ee51-4357-9110-9dcfd2eb3383,AADHAAR-SYN-0378-5973-2932,Siddharth Acharya,Siddharth,Acharya,Male,1995-12-15,31,Ramanathapuram,Tamil Nadu,Fisherman,siddharth.natarajan@twc.com,married,22bfa827-75eb-4d8a-9e0e-0b39af886052,child,
9205a069-02cf-4ea2-b52e-ccdfca8acc6c,AADHAAR-SYN-7446-4121-5371,Chetan Hussain,Chetan,Hussain,Male,1997-01-19,29,Ramanathapuram,Tamil Nadu,Plumber,chetan.hussain@gmail.com,married,d7f9d768-e260-42a4-8158-9fb22a4b4567,head,
c9af5b97-6a34-4698-9959-3bd8e698d1cf,AADHAAR-SYN-7073-9216-2812,Sahil Agrawal,Sahil,Agrawal,Male,1969-06-28,57,Kamandanga,Assam,Carpenter,sahil.agrawal@microsoft.com,married,007f7549-c285-4dbb-9ada-b0149d52aa9e,head,
708eaa95-5b85-426f-8863-b3de9c6b425b,AADHAAR-SYN-7972-3844-3603,Chetan Garg,Chetan,Garg,Male,1980-12-08,46,Kamandanga,Assam,Mechanic,chetan.garg@gmail.com,married,007f7549-c285-4dbb-9ada-b0149d52aa9e,spouse,Aadhaar mobile number update pending
4de427a7-4934-4361-903c-b9bd78b2b638,AADHAAR-SYN-5660-2123-0677,Ashok Kurup,Ashok,Kurup,Male,1981-11-16,45,Kamandanga,Assam,College Student,ashok.kurup@yahoo.com,married,007f7549-c285-4dbb-9ada-b0149d52aa9e,sibling,
fb3911ba-8769-45a5-ad03-55563c7de121,AADHAAR-SYN-6856-1963-7087,Sana Desai,Sana,Desai,Female,1998-04-19,28,Kamandanga,Assam,Commission Agent,sana.desai@gmail.com,married,a14d2ae0-541f-4c36-b646-88bb21ced804,head,
1cc4a8cd-43f4-4668-bff7-0e8e1d57eeed,AADHAAR-SYN-6581-9453-1444,Shankar Rajput,Shankar,Rajput,Male,2007-08-07,19,Kamandanga,Assam,College Student,shankar.rajput49@gmail.com,single,a14d2ae0-541f-4c36-b646-88bb21ced804,spouse,Voter ID linked
240d269c-b9ac-495a-b384-d6b037da25a3,AADHAAR-SYN-4229-4879-6940,Aryan Rajaraman,Aryan,Rajaraman,Male,1950-11-28,76,Kamandanga,Assam,Electrician,aryan.rajaraman95@intuit.com,married,b3617561-b342-431b-8444-d5272d06d5be,head,Duplicate entry flagged for review
a1dd834e-8c7a-4ebe-ad51-17fc6bf2744c,AADHAAR-SYN-9800-5167-2861,Nakul Rajaraman,Nakul,Rajaraman,Male,2008-10-20,18,Kamandanga,Assam,College Student,nakul.lahiri@icloud.com,married,b3617561-b342-431b-8444-d5272d06d5be,child,
96433711-d892-4c53-a812-a0abd49bc5e1,AADHAAR-SYN-6512-2675-2694,Harish Venkatesh,Harish,Venkatesh,Male,1963-03-16,63,Nabedhi,Odisha,Salesperson,harish.venkatesh@icloud.com,married,5e486082-7c83-4924-95f3-d319260a46e3,head,
d647bf48-13e7-400e-badb-aec596c14491,AADHAAR-SYN-6162-8542-0011,Samar Kapoor,Samar,Kapoor,Male,1964-07-11,62,Nabedhi,Odisha,Nurse,,married,5e486082-7c83-4924-95f3-d319260a46e3,spouse,
c17a2eb9-7725-4658-901f-20508f07291e,AADHAAR-SYN-1290-2443-0491,Sangeeta Chatterjee,Sangeeta,Chatterjee,Female,1976-08-13,50,Nabedhi,Odisha,School Teacher,sangeeta.chatterjee73@sap.com,divorced,5e486082-7c83-4924-95f3-d319260a46e3,sibling,
bdc6f998-e61c-4eed-94e0-376163fc1ab6,AADHAAR-SYN-2783-5929-0769,Ishaan Srivastava,Ishaan,Srivastava,Male,1987-12-17,39,Nabedhi,Odisha,Nurse,ishaan.srivastava@microsoft.com,married,5e486082-7c83-4924-95f3-d319260a46e3,child,Aadhaar mobile number update pending
bcb2ab90-e44e-4c20-947c-ffcd8a0b3997,AADHAAR-SYN-9954-5101-3705,Bharat Tagore,Bharat,Tagore,Male,2004-10-19,22,Nabedhi,Odisha,Tailor,bharat.tagore10@morganstanley.com,single,5b8a8002-79e6-4c8d-8a97-bcee34d70232,head,Record migrated from legacy system
206f0ab9-49f7-456e-9b19-4e7e0aae328b,AADHAAR-SYN-0768-1950-2794,Hriday Naidu,Hriday,Naidu,Male,1973-05-26,53,Shimoga Ambedkarnagar,Karnataka,Salesperson,hriday.naidu43@microsoft.com,married,cb2c952e-81ce-4951-a5e9-0feae708dd2f,head,
28ba0686-eb45-4409-a401-3486d8b4212a,AADHAAR-SYN-3978-7867-9004,Suraj Naidu,Suraj,Naidu,Male,1999-10-26,27,Shimoga Ambedkarnagar,Karnataka,Nurse,suraj.ansari16@gmail.com,married,cb2c952e-81ce-4951-a5e9-0feae708dd2f,child,
a182ac02-ce97-42b4-b64b-6459916295bb,AADHAAR-SYN-3645-2898-7998,Pranita Naidu,Pranita,Naidu,Female,2000-10-01,26,Shimoga Ambedkarnagar,Karnataka,Insurance Agent,pranita.malik85@icloud.com,married,cb2c952e-81ce-4951-a5e9-0feae708dd2f,child,Record migrated from legacy system
ec7dbb73-57e6-4994-b459-b1aa27f2da75,AADHAAR-SYN-1377-0424-5898,Tabu Naidu,Tabu,Naidu,Female,2007-11-16,19,Shimoga Ambedkarnagar,Karnataka,College Student,tabu.bhatia@gmail.com,single,cb2c952e-81ce-4951-a5e9-0feae708dd2f,child,Record migrated from legacy system
04d36625-b5aa-4286-a543-bf880a885eb0,AADHAAR-SYN-0721-9009-2818,Jai Chatterjee,Jai,Chatterjee,Male,1946-03-22,80,Shimoga Ambedkarnagar,Karnataka,Plumber,jai.chatterjee@icloud.com,widowed,dc7da27b-fed6-4eb8-a532-d6e7165d8c58,head,Record migrated from legacy system
2de7545a-c883-4937-9b06-57b353ee1bb4,AADHAAR-SYN-6053-4166-1235,Tulsi Chatterjee,Tulsi,Chatterjee,Female,1957-07-09,69,Shimoga Ambedkarnagar,Karnataka,Salesperson,tulsi.mishra72@icloud.com,married,dc7da27b-fed6-4eb8-a532-d6e7165d8c58,spouse,
acd25cbb-36f7-421c-b26e-f6d029411c71,AADHAAR-SYN-7523-3775-6940,Vasudha Chatterjee,Vasudha,Chatterjee,Female,1968-08-15,58,Shimoga Ambedkarnagar,Karnataka,Taxi Fleet Operator,vasudha.tagore@yahoo.com,married,dc7da27b-fed6-4eb8-a532-d6e7165d8c58,child,
b681e7e8-fb53-41e2-a5e0-137f14ae1cb4,AADHAAR-SYN-3900-8637-7312,Sudarshan Chatterjee,Sudarshan,Chatterjee,Male,2005-01-13,21,Shimoga Ambedkarnagar,Karnataka,Farmer,sudarshan.sidhu@gmail.com,single,dc7da27b-fed6-4eb8-a532-d6e7165d8c58,child,
42ba9b51-bca3-4eaa-a450-6079793c82ca,AADHAAR-SYN-2903-5427-0312,Radha Chatterjee,Radha,Chatterjee,Female,2007-03-01,19,Shimoga Ambedkarnagar,Karnataka,College Student,radha.kumar4@gmail.com,single,dc7da27b-fed6-4eb8-a532-d6e7165d8c58,child,Record migrated from legacy system
50873f12-f502-48f0-b7b9-1ca825fbb932,AADHAAR-SYN-1839-5517-3614,Pooja Chowdhury,Pooja,Chowdhury,Female,1951-10-03,75,Silitia,Odisha,Warehouse Supervisor,pooja.chowdhury97@jpmorgan.com,married,91e095b7-df54-47f6-9240-03fc62886600,head,Aadhaar mobile number update pending
bbdbb00f-8603-4c5a-b39f-9d8fa76534a6,AADHAAR-SYN-2288-7235-4257,Kartik Sharma,Kartik,Sharma,Male,1980-10-26,46,Silitia,Odisha,Pharmacist,kartik.sharma@outlook.com,married,e94478be-2062-43c6-af70-48472057de39,head,Voter ID linked
c5e16f2f-973d-40a6-8c8d-3ac71445e741,AADHAAR-SYN-3237-4436-2009,Shakti Pillai,Shakti,Pillai,Female,1977-10-27,49,Silitia,Odisha,Plumber,shakti.pillai88@yahoo.com,single,457e0b05-1c40-4df3-85be-41e810425b46,head,Aadhaar mobile number update pending
0dac34c9-87da-4f5d-84ae-d23c900dd240,AADHAAR-SYN-6025-6825-7867,Sachin Pillai,Sachin,Pillai,Male,1992-10-08,34,Silitia,Odisha,Civil Engineer,sachin.rao@gmail.com,married,457e0b05-1c40-4df3-85be-41e810425b46,spouse,Aadhaar mobile number update pending
e87757cf-e125-441d-a50b-d22f844cfa63,AADHAAR-SYN-3529-6534-1179,Anuj Pillai,Anuj,Pillai,Male,1999-01-09,27,Silitia,Odisha,Fisherman,anuj.kelkar@icloud.com,married,457e0b05-1c40-4df3-85be-41e810425b46,child,Address updated 2023
0855016e-a106-452b-a8ca-a9d63447502c,AADHAAR-SYN-3571-5293-5599,Vedant Kurup,Vedant,Kurup,Male,1948-01-02,78,Chharwada,Gujarat,School Teacher,vedant.kurup@gmail.com,married,22293e72-8310-40ed-a804-76f9f20ebf37,head,PAN verification pending
bd7e8acb-ed1e-49f6-99d8-0fcaf6383dea,AADHAAR-SYN-9766-2601-0907,Ganesh Kurup,Ganesh,Kurup,Male,1957-02-08,69,Chharwada,Gujarat,Salesperson,ganesh.yadav0@icloud.com,divorced,22293e72-8310-40ed-a804-76f9f20ebf37,spouse,Duplicate entry flagged for review
fc229bfb-d5f2-489c-8d2a-a62decd6913c,AADHAAR-SYN-9709-3240-2189,Mandakini Paul,Mandakini,Paul,Female,1991-02-18,35,Chharwada,Gujarat,Delivery Executive,mandakini.paul@hotmail.com,married,d13090ec-c4b6-42fa-ae02-4e4775292de0,head,
81d2d5db-5957-4f5f-926a-3bb90c2cfe5c,AADHAAR-SYN-7432-3568-8355,Shanti Mishra,Shanti,Mishra,Female,1999-09-13,27,Chharwada,Gujarat,Government Clerk,shanti.mishra62@gmail.com,single,d13090ec-c4b6-42fa-ae02-4e4775292de0,spouse,Address updated 2023
10c0a1fa-8b7e-420f-84c8-e35f578baec7,AADHAAR-SYN-3636-5098-4796,Neerja Gupta,Neerja,Gupta,Female,1987-10-10,39,Rakshasbhuvan,Maharashtra,Homemaker,,single,fe48a157-be24-454a-9538-c57bd70d70cb,head,Address updated 2023
3640b2ff-fc90-46ba-975d-3f6695758af7,AADHAAR-SYN-9544-4515-8598,Nandita Gupta,Nandita,Gupta,Female,1993-10-03,33,Rakshasbhuvan,Maharashtra,Doctor,nandita.bhattacharya@live.com,single,fe48a157-be24-454a-9538-c57bd70d70cb,spouse,Voter ID linked
d08c737d-f512-4019-9979-7ced7a3f2392,AADHAAR-SYN-2390-7353-3755,Dharmesh Gupta,Dharmesh,Gupta,Male,2005-10-28,21,Rakshasbhuvan,Maharashtra,College Student,dharmesh.vaidyanathan@aol.com,single,fe48a157-be24-454a-9538-c57bd70d70cb,child,
027ac3f5-ce4c-40b1-a498-29e5b9c751f8,AADHAAR-SYN-7453-8114-1080,Shashank Gopalan,Shashank,Gopalan,Male,1954-09-10,72,Rakshasbhuvan,Maharashtra,Accountant,shashank.gopalan@gmail.com,married,23e2c6da-1b3a-4607-84e5-82d7d73bc6ad,head,
7f9bb7cb-192c-4ff8-a423-6f75fdc0eab7,AADHAAR-SYN-8140-7986-0572,Suraj Gopalan,Suraj,Gopalan,Male,1957-01-06,69,Rakshasbhuvan,Maharashtra,College Student,,widowed,23e2c6da-1b3a-4607-84e5-82d7d73bc6ad,spouse,
f5ba6c00-e9d8-4fc9-94cf-422aa76e8592,AADHAAR-SYN-8900-1447-1538,Bhavna Bajaj,Bhavna,Bajaj,Female,1967-01-20,59,Kallipalli,Odisha,Accountant,bhavna.bajaj@gmail.com,married,40a36082-f640-4f0e-bf2f-39d9dad02e78,head,
14ce1950-af94-4fa4-8751-01c5790a1ec0,AADHAAR-SYN-4221-0355-8113,Aditya Bajaj,Aditya,Bajaj,Male,1992-11-05,34,Kallipalli,Odisha,Mechanic,,single,40a36082-f640-4f0e-bf2f-39d9dad02e78,child,Address updated 2023
8f343577-22f0-439b-a3b7-0e293163e47d,AADHAAR-SYN-7328-6992-7997,Shruti Sethi,Shruti,Sethi,Female,1996-09-20,30,Kallipalli,Odisha,Postal Worker,shruti.sethi77@gmail.com,married,c28d8ebd-5b14-4a7b-ba08-82f6c01fae89,head,Voter ID linked
00a12545-922e-4c12-8979-fcd4ce73b8ab,AADHAAR-SYN-3307-7258-3679,Trisha Sethi,Trisha,Sethi,Female,2005-10-14,21,Kallipalli,Odisha,College Student,trisha.kamble@icloud.com,married,c28d8ebd-5b14-4a7b-ba08-82f6c01fae89,spouse,
81369865-d4b6-4ce3-9529-3524be156216,AADHAAR-SYN-8119-3672-4348,Mayank Bhandari,Mayank,Bhandari,Male,2001-04-14,25,Kallipalli,Odisha,Salesperson,mayank.bhandari92@hotmail.com,married,fdd18ae1-34fe-4aea-b8ea-377eecd3c76b,head,
e3a9b35d-db3b-40d5-9391-cb9ddde691c0,AADHAAR-SYN-8134-4949-2773,Ramesh Bhandari,Ramesh,Bhandari,Male,2003-08-20,23,Kallipalli,Odisha,Delivery Executive,ramesh.suri@icloud.com,single,fdd18ae1-34fe-4aea-b8ea-377eecd3c76b,spouse,PAN verification pending
2d5f91d7-1441-4c57-b04b-41b5094d0ebd,AADHAAR-SYN-3759-2400-3115,Radha Malik,Radha,Malik,Female,1981-05-23,45,Kallipalli,Odisha,Tailor,radha.malik@gmail.com,married,f68f4b55-ce95-4d28-aad8-f2c8d84e4f3f,head,
c19499fd-d9ad-4d81-9fdc-ff1b207207ca,AADHAAR-SYN-8702-7855-1378,Nikunj Thapar,Nikunj,Thapar,Male,1956-02-13,70,Rampur Kalan,Uttar Pradesh,Weaver,nikunj.thapar@icloud.com,married,248091c0-5c25-471c-be91-b29e7649ac32,head,
6b45ee17-682a-45bd-96fc-1bcfb16de6c5,AADHAAR-SYN-2494-7850-0902,Suraj Thapar,Suraj,Thapar,Male,1994-10-20,32,Rampur Kalan,Uttar Pradesh,Librarian,suraj.bhat@yahoo.com,married,248091c0-5c25-471c-be91-b29e7649ac32,child,
c83827a6-de1d-4e19-96c3-d88e7b117ea4,AADHAAR-SYN-8221-7503-1226,Saurabh Thapar,Saurabh,Thapar,Male,1998-02-03,28,Rampur Kalan,Uttar Pradesh,Pharmacist,,married,248091c0-5c25-471c-be91-b29e7649ac32,child,Voter ID linked
b0a9f0f9-e017-4c30-a7df-1b9fa32ae419,AADHAAR-SYN-9935-0466-1127,Yash Roy,Yash,Roy,Male,1966-11-11,60,Rampur Kalan,Uttar Pradesh,Bank Employee,,married,3316004d-c716-46dd-a4c8-2b1358ce431d,head,
6280dc11-0124-4ef9-9586-d6b5e87ee08d,AADHAAR-SYN-3358-4770-8103,Ameesha Wani,Ameesha,Wani,Female,1980-06-11,46,Rampur Kalan,Uttar Pradesh,Chef,ameesha.wani25@yahoo.com,married,13117409-dc98-42e6-ba75-5e857d52eb56,head,
bdde0bb8-25c2-4bdb-a621-9e4c72c3390e,AADHAAR-SYN-7901-6093-4637,Amar Banerjee,Amar,Banerjee,Male,1997-10-16,29,Rampur Kalan,Uttar Pradesh,Librarian,amar.banerjee@icloud.com,married,13117409-dc98-42e6-ba75-5e857d52eb56,child,
17a7b4f1-47ac-4aba-829e-e8a0bae23537,AADHAAR-SYN-2733-2000-1206,Dhanush Shah,Dhanush,Shah,Male,1961-03-11,65,Neendar,Rajasthan,Security Guard,dhanush.shah@gmail.com,widowed,29b25ae9-e0f8-4e8a-9936-190eb5165316,head,
8d150b62-500a-4202-94ff-3d2ac3874acf,AADHAAR-SYN-6062-6616-7837,Sumit Shah,Sumit,Shah,Male,2006-05-19,20,Neendar,Rajasthan,Journalist,sumit.kamble@yahoo.com,married,29b25ae9-e0f8-4e8a-9936-190eb5165316,child,PAN verification pending
bb956a47-9cf5-422c-a026-57d32d6cf18e,AADHAAR-SYN-6205-1073-1825,Lakshman Rajagopalan,Lakshman,Rajagopalan,Male,1949-01-27,77,Neendar,Rajasthan,Doctor,lakshman.rajagopalan@icloud.com,married,87c641e7-3fd6-4a86-a7ef-f2b86ae08e55,head,
816154e5-590a-48a5-abd3-149e1b81576a,AADHAAR-SYN-3905-6264-9425,Shanti Rajagopalan,Shanti,Rajagopalan,Female,1970-06-21,56,Neendar,Rajasthan,Retired Government Employee,shanti.shinde@kaiserpermanente.org,married,87c641e7-3fd6-4a86-a7ef-f2b86ae08e55,child,
9dc6df1b-a991-4362-a258-e2819f7650e1,AADHAAR-SYN-8205-3355-5753,Ayaan Rajagopalan,Ayaan,Rajagopalan,Male,1997-06-22,29,Neendar,Rajasthan,Chef,,married,87c641e7-3fd6-4a86-a7ef-f2b86ae08e55,child,
3234d100-76e6-4163-9027-3fe1fd2377c3,AADHAAR-SYN-3178-2216-8780,Rajesh Rajagopalan,Rajesh,Rajagopalan,Male,2000-11-05,26,Neendar,Rajasthan,Graphic Designer,,married,87c641e7-3fd6-4a86-a7ef-f2b86ae08e55,child,
81078dc3-988f-4ce9-a8e6-a019c0f9340c,AADHAAR-SYN-5296-9115-9943,Subhash Rajagopalan,Subhash,Rajagopalan,Male,2001-12-28,25,Neendar,Rajasthan,Bank Employee,subhash.mishra77@gmail.com,married,87c641e7-3fd6-4a86-a7ef-f2b86ae08e55,child,
77aad506-ed85-4020-b1ad-088e8176cfcb,AADHAAR-SYN-2312-4070-9418,Manjula Anand,Manjula,Anand,Female,1983-07-05,43,Lundra,Chattisgarh,Government Clerk,manjula.anand@gmail.com,married,f82dc40b-f68b-42aa-85f1-648f97a40427,head,
2eb8c7d9-3c1f-46ff-948d-f3c71d400539,AADHAAR-SYN-4379-9257-0768,Anand Sandhu,Anand,Sandhu,Male,2008-08-11,18,Lundra,Chattisgarh,College Student,anand.sandhu@gmail.com,married,f82dc40b-f68b-42aa-85f1-648f97a40427,child,Record migrated from legacy system
46ce2273-01b7-442a-8a39-866b9a7b8caf,AADHAAR-SYN-9993-6246-8428,Amar Biswal,Amar,Biswal,Male,1978-08-07,48,Lundra,Chattisgarh,Plumber,amar.biswal@gmail.com,married,e348edbe-a462-4f5e-ad60-3b980c2feca2,head,Aadhaar mobile number update pending
61b9583e-76ea-4e1a-8d56-3607a6c65dbe,AADHAAR-SYN-8497-7955-9758,Vinay Biswal,Vinay,Biswal,Male,2000-01-08,26,Lundra,Chattisgarh,Farmer,vinay.kumar@hotmail.com,single,e348edbe-a462-4f5e-ad60-3b980c2feca2,child,
cb1e308b-e18a-493e-afa8-a7f5841f970c,AADHAAR-SYN-7819-3848-0112,Shivam Biswal,Shivam,Biswal,Male,2002-12-10,24,Lundra,Chattisgarh,Plumber,,single,e348edbe-a462-4f5e-ad60-3b980c2feca2,child,Address updated 2023
4bacb239-386c-43cb-80c3-104d0d8efd44,AADHAAR-SYN-4907-6244-6186,Vimala Gokhale,Vimala,Gokhale,Female,1967-09-24,59,Lundra,Chattisgarh,Postal Worker,vimala.gokhale54@gmail.com,married,36fd7185-fed1-4f96-b05f-de4738b2dbc2,head,Duplicate entry flagged for review
7028e7b0-a201-475f-9291-2588f234230d,AADHAAR-SYN-2881-1014-1520,Nikhil Gokhale,Nikhil,Gokhale,Male,1980-09-08,46,Lundra,Chattisgarh,Hotel Staff,nikhil.kapur@icloud.com,married,36fd7185-fed1-4f96-b05f-de4738b2dbc2,spouse,
1c65f241-23ff-434a-9d9f-987bbe697486,AADHAAR-SYN-8356-6116-9329,Sudarshan Gokhale,Sudarshan,Gokhale,Male,1988-10-27,38,Lundra,Chattisgarh,Plumber,sudarshan.tagore@gmail.com,married,36fd7185-fed1-4f96-b05f-de4738b2dbc2,child,
3767cc13-5f29-4701-a4dd-f4478bc93a91,AADHAAR-SYN-3493-2419-7371,Naresh Balakrishnan,Naresh,Balakrishnan,Male,2006-08-01,20,Maldan,Maharashtra,College Student,naresh.balakrishnan@gmail.com,single,08b27986-4a55-4971-ad7c-fd0177c08e80,head,Duplicate entry flagged for review
c4f62b70-61d1-4499-80f7-5a45304209cd,AADHAAR-SYN-0937-6322-4699,Kishore Aggarwal,Kishore,Aggarwal,Male,1988-05-11,38,Maldan,Maharashtra,Pharmacist,kishore.aggarwal@blackrock.com,single,161ed93a-fafe-44e1-8c04-831a54780fe0,head,
6f3e1d73-0748-4698-a90b-4338854b6da6,AADHAAR-SYN-5348-4399-0390,Abhijeet Aggarwal,Abhijeet,Aggarwal,Male,1997-05-22,29,Maldan,Maharashtra,Salesperson,abhijeet.srivastava@gmail.com,married,161ed93a-fafe-44e1-8c04-831a54780fe0,spouse,Record migrated from legacy system
07dc70ae-37b8-4702-9e16-b911816d6890,AADHAAR-SYN-6261-7730-8913,Pravin Goyal,Pravin,Goyal,Male,1981-06-02,45,Maldan,Maharashtra,Delivery Executive,pravin.goyal@gmail.com,single,f3bd0a7b-52de-4e9e-940c-c4a2da6b0e09,head,Duplicate entry flagged for review
6d11ea59-c9d2-446d-9add-738de9387a76,AADHAAR-SYN-8727-3651-9305,Sudarshan Warrier,Sudarshan,Warrier,Male,1981-07-22,45,Mahuawa,Bihar,Bank Employee,sudarshan.warrier@gmail.com,married,c7e305b3-1ba0-421a-ab80-4d99524d1b33,head,
1f49bc14-1cf3-481e-b071-6ba97b1c6291,AADHAAR-SYN-5283-9924-0823,Vikas Wani,Vikas,Wani,Male,2001-09-07,25,Mahuawa,Bihar,Mechanic,,single,c7e305b3-1ba0-421a-ab80-4d99524d1b33,child,
e5d7e647-7769-4d63-9e43-10667b8be6c3,AADHAAR-SYN-5916-3897-0057,Abhishek Behera,Abhishek,Behera,Male,1971-02-23,55,Mahuawa,Bihar,Shopkeeper,abhishek.behera@gmail.com,married,774532db-8c5e-4a30-b92c-422ff56ce195,head,
c6e7d060-0b2e-4f99-9754-7003565b33b9,AADHAAR-SYN-7555-6841-1370,Jacqueline Behera,Jacqueline,Behera,Female,1971-04-10,55,Mahuawa,Bihar,Shopkeeper,jacqueline.swain@gmail.com,married,774532db-8c5e-4a30-b92c-422ff56ce195,spouse,PAN verification pending
13898725-5e78-40b7-ae71-3df0246acf1a,AADHAAR-SYN-7342-2141-0006,Zoya Behera,Zoya,Behera,Female,1972-12-16,54,Mahuawa,Bihar,Weaver,zoya.kapur@gmail.com,single,774532db-8c5e-4a30-b92c-422ff56ce195,sibling,
30ab5192-7cd4-480c-82c9-14b92065b21e,AADHAAR-SYN-5290-2266-3220,Akhil Anantharaman,Akhil,Anantharaman,Male,1974-10-08,52,Mahuawa,Bihar,Salesperson,akhil.anantharaman18@gmail.com,single,ac195f01-183b-4bb0-98aa-c11ecf559d92,head,Address updated 2023
9c6f80f9-911e-4a04-a029-cb0dc2d490ee,AADHAAR-SYN-7966-9206-5140,Rashi Parthasarathy,Rashi,Parthasarathy,Female,1977-04-25,49,Mahuawa,Bihar,School Teacher,,married,ac195f01-183b-4bb0-98aa-c11ecf559d92,spouse,Record migrated from legacy system
1b111e25-53c0-40af-865e-3aa37a4c2c86,AADHAAR-SYN-8586-0674-2268,Divyansh Rao,Divyansh,Rao,Male,1957-04-10,69,Mohd. Sadikpur,Uttar Pradesh,Doctor,divyansh.rao@booking.com,married,a1f01fe4-b741-4065-a248-19fd8ae19c99,head,
b161c0fb-0147-4963-a69e-348e783cd87a,AADHAAR-SYN-3570-3148-3946,Anuj Rao,Anuj,Rao,Male,1979-02-27,47,Mohd. Sadikpur,Uttar Pradesh,Delivery Executive,anuj.sachdeva@icloud.com,married,a1f01fe4-b741-4065-a248-19fd8ae19c99,child,Address updated 2023
ceae3760-1f46-428a-9f5a-67494e83ad84,AADHAAR-SYN-5509-7221-3258,Sushmita Rao,Sushmita,Rao,Female,2007-04-03,19,Mohd. Sadikpur,Uttar Pradesh,Salesperson,sushmita.varma@att.net,married,a1f01fe4-b741-4065-a248-19fd8ae19c99,child,
2215f220-01c0-496d-9826-8c8c9f1b5faf,AADHAAR-SYN-7150-9503-0878,Saurabh Rathore,Saurabh,Rathore,Male,1992-06-07,34,Mohd. Sadikpur,Uttar Pradesh,Carpenter,saurabh.rathore@icloud.com,married,d1b33d0f-6164-45f6-b481-613c0e54994d,head,
