fir_id,fir_number,case_id,filed_date,location_id,primary_complainant_person_id,involved_person_ids,narrative,status
2ba5d1b8-c399-4f6c-9d2f-cb894dc6ab5c,FIR/TE/2024/1060,8196cbcd-91ff-4956-abac-be2324db4a11,2024-09-23,a67d384b-edfc-4caa-8a46-8b72e3208724,b23b2c87-f81a-415d-ab99-0e23263c43de,"b23b2c87-f81a-415d-ab99-0e23263c43de,d1f8d02e-22bd-47c9-af5f-de128d51a78f","On 2024-09-23 at approximately 14:30 hours, complainant Rupali Sahoo, a 32-year-old doctor residing in Moran, Assam, reported that her handbag containing personal valuables had been stolen from her car bearing registration KL43ED1216 parked near the local market in Shampur, under the jurisdiction of Shampur Police Station. Vaishali Iyer, a 41-year-old homemaker residing in Mannam Nagar, Kerala, was present at the scene as a witness and confirmed seeing a suspicious individual loitering near the vehicle. A nearby shopkeeper also corroborated observing the suspect fleeing the spot on foot towards the main road. Investigating officers recovered a discarded wallet near the alleyway which has been secured as material evidence for fingerprint analysis.",under_investigation
e668ad48-2abe-4509-ac0f-17180ed911f7,FIR/WE/2024/1061,50141311-b991-40e8-9e4f-47fd9b88de45,2024-07-24,f77c2362-fa09-4024-9ad2-7cf845b2b17e,e29829bc-7268-4b21-a6c5-c6b2a350bf89,e29829bc-7268-4b21-a6c5-c6b2a350bf89,"On 24-07-24 at approximately 1930 hours, complainant Vikram Shaikh, a 30-year-old bank employee residing at Mathana Bichala, Uttarakhand, reported being waylaid near the marketplace in Sadar Bazaar by two unidentified males who forcibly snatched her handbag containing cash and mobile devices while fleeing on a motorcycle bearing registration UK01ZR7547. A local tea-stall vendor witnessed the altercation and immediately alerted authorities, noting a discarded leather wallet left behind at the scene as potential evidence. Initial investigation notes indicate that surrounding CCTV footage is being reviewed by local personnel attached to Jakhirpur Police Station to identify the suspects and recover the stolen property.",under_investigation
572de3c1-7590-455c-87bd-8e0359c216fd,FIR/CH/2024/1062,a906a912-211b-4d75-a052-9e7991e9a260,2024-10-05,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,63e9eff7-eefe-4b87-bc8e-97bea5e61638,63e9eff7-eefe-4b87-bc8e-97bea5e61638,"On 2024-10-05, complainant Kaustubh Desai, a 32-year-old female farmer residing in Nayashi, Maharashtra, reported that she was robbed by an unknown male assailant while walking near the local market within the jurisdiction of Bandra Police Station, falling under the purview of Singibahar Police Station, Chhattisgarh, at approximately 19:30 hours. The suspect forcibly snatched her gold chain and fled the scene on a motorcycle, an incident partially witnessed by a nearby tea stall vendor who observed the perpetrator speeding away. Investigating officers recovered a discarded leather wallet at the scene containing a torn receipt, and preliminary inquiries are currently underway to trace the suspect's escape route.",closed
6bd1e14c-77b2-463a-a97b-5d8cd4f78754,FIR/UT/2024/1063,452215ae-fb24-431f-a04f-74955767bd92,2024-08-08,c72b3670-988d-4140-b70e-75cb3ec17b11,699e5332-74a6-40da-a531-fc66bae1556e,699e5332-74a6-40da-a531-fc66bae1556e,"On 2024-08-08 at approximately 1430 hours, complainant Nilesh Prakash, a 20-year-old college student residing in Saltighat Gujarpur, West Bengal, reported being physically assaulted by an unknown male assailant near the market square within the Colaba Police Precinct jurisdiction of Eja, Uttar Pradesh. A local shopkeeper witnessed the altercation and immediately intervened, prompting the suspect to flee the scene on foot while leaving behind a broken wristwatch as evidence. Eja Police Station officers have registered the complaint, secured the recovered item, and initiated local inquiries to identify and apprehend the perpetrator.",closed
b1a712f5-b414-4da2-8525-d9439b814547,FIR/WE/2025/1064,2eb3c08b-8e63-45a6-812a-f99cb3f447ec,2025-05-23,f77c2362-fa09-4024-9ad2-7cf845b2b17e,1c055253-9ac9-419b-8d37-0734dec8e811,1c055253-9ac9-419b-8d37-0734dec8e811,"On 23-05-2025 at approximately 1430 hours, complainant Shivansh Raghavan reported that his 39-year-old wife, a plumber by profession and resident of Malav, Uttar Pradesh, went missing from the busy marketplace near Sadar Bazaar Police Station in Jakhirpur. A local tea stall owner witnessed her walking alone towards the bus terminus around noon, appearing distressed. Police recovered a small tool bag and a set of house keys left on a nearby bench as potential personal belongings. Preliminary investigation notes indicate no signs of foul play, and local inquiries are underway to trace her current whereabouts.",chargesheet_filed
9a2f3271-2f9b-4a86-9262-91617137c7c6,FIR/HA/2025/1065,a0f27f45-6c5f-4388-bcd0-6f0e9029384f,2025-05-28,3882bfc6-6f3e-42f1-acd5-875175110e2b,b2529da0-eb36-46da-af28-d4fa4be0d1fa,b2529da0-eb36-46da-af28-d4fa4be0d1fa,"On 2025-05-28, complainant Narmada Behera, a 42-year-old female graphic designer residing in Jakhirpur, West Bengal, reported that an unknown person stole her laptop bag containing professional design equipment while she was visiting Karol Bagh. The incident occurred at approximately 14:30 hours near a busy local tea stall when she momentarily placed her belongings on a bench. A nearby shopkeeper witnessed a stranger hurriedly fleeing the spot with the bag toward the main market road. Sub-Inspector Sharma visited the scene, collected CCTV footage from an adjacent store, and initiated a formal investigation into the theft.",under_investigation
2a93a4e0-79a5-4cfb-829f-b0ba6082949e,FIR/OD/2024/1066,55d4d127-20bc-46ba-83a0-cde36e2c25a3,2024-08-28,0f50f615-7033-4550-b3c0-1327c1c40070,1f49bc14-1cf3-481e-b071-6ba97b1c6291,1f49bc14-1cf3-481e-b071-6ba97b1c6291,"On 2024-08-28 at approximately 14:30 hours, complainant Vikas Wani, a 25-year-old female mechanic residing in Mahuawa, Bihar, reported being physically assaulted near the main market area within the jurisdiction of Connaught Place Police Station, Hundapalasapal, Odisha. The altercation arose following a verbal dispute with an unknown individual who struck the complainant with a heavy iron wrench before fleeing the scene. A local tea shop vendor witnessed the incident and assisted the victim immediately after the assault. A blood-stained wrench was recovered from the pavement as primary evidence and secured for forensic examination. Investigation notes indicate that preliminary statements have been recorded and nearby CCTV footage is currently being reviewed to identify the suspect.",chargesheet_filed
c356282e-9aec-4b88-b1a1-84865387394b,FIR/RA/2024/1067,0e12daed-dc20-40b3-8832-ffae12639f39,2024-09-22,3bcf3cb2-15e9-4118-b082-241e75e7f818,20035217-804f-4244-938b-6dcdc1b2df96,20035217-804f-4244-938b-6dcdc1b2df96,"On 22-09-2024 at approximately 14:30 hours, the complainant Vidya More, a 35-year-old female auto-rickshaw driver and resident of Ilanganathapuram, Tamil Nadu, reported to the Nawad Police Station that she has been missing from her temporary residence near the main market area in Nawad, Rajasthan, within the jurisdiction of Kapurthala Police Station. A local tea stall vendor witnessed her leaving the area hurriedly on foot towards the bus stand, leaving behind her vehicle keys on a nearby bench. Preliminary inquiries indicate no signs of foul play, and local search efforts are currently underway to trace her whereabouts.",chargesheet_filed
5cdc00bf-2d36-4ec4-9279-006493903180,FIR/RA/2024/1068,0e12daed-dc20-40b3-8832-ffae12639f39,2024-10-26,3bcf3cb2-15e9-4118-b082-241e75e7f818,16e75300-34bb-41e4-8441-820a8a6dbaba,16e75300-34bb-41e4-8441-820a8a6dbaba,"On 2024-10-26 in the afternoon, complainant Yuvraj More, a 45-year-old female Civil Engineer residing in Davarpar, Uttar Pradesh, reported to the Nawad Police Station that her spouse went missing near the main market area falling under the jurisdiction of Kapurthala Police Station in Nawad, Rajasthan. A local tea stall owner witnessed the individual last walking past the intersection towards the highway before losing sight. A parked motorcycle bearing registration number UP44LN1297 was found abandoned nearby with the keys still in the ignition. Initial investigation notes indicate that local area canvassing is underway and nearby CCTV footage is currently being reviewed to trace the missing person's whereabouts.",closed
5630623c-71b1-4366-9273-ca7bbfb18c43,FIR/AS/2025/1069,9e1b62f9-2bb3-4b1d-9b12-0fa642d829a0,2025-04-10,44a689bd-ea9d-49fe-917d-79a7404e631f,6d430053-72a4-4dec-afd7-5fb11617c796,6d430053-72a4-4dec-afd7-5fb11617c796,"On 2025-04-10 at approximately 14:30 hours, complainant Mohan Menon, a 47-year-old female insurance agent residing at N C Line, Uttar Pradesh, reported being physically assaulted near Connaught Place Police Precinct by an unknown assailant who fled the scene in an auto-rickshaw bearing registration UP51QX0598. A local tea stall owner witnessed the altercation and confirmed the victim's account of the sudden physical confrontation. Investigating officers recovered a torn identity lanyard at the site of the incident, which has been secured as material evidence. Preliminary inquiries are underway to trace the vehicle and identify the suspect.",pending_trial
149b9638-2c1e-4a14-b0ca-3b7bf18564e8,FIR/OD/2025/1070,55d4d127-20bc-46ba-83a0-cde36e2c25a3,2025-02-27,0f50f615-7033-4550-b3c0-1327c1c40070,d6f3793a-5b8e-45ed-b2ce-b01f0ceffea3,d6f3793a-5b8e-45ed-b2ce-b01f0ceffea3,"On 2025-02-27, complainant Aadi Narayanan, a 38-year-old female plumber residing in Alas, Maharashtra, reported being physically assaulted near the main market area under the jurisdiction of Hundapalasapal Police Station in Hundapalasapal, Odisha. The incident occurred at approximately 14:30 hours when an unidentified male approached her following a verbal altercation over service charges and struck her with a wooden stick, leaving a fracture on her left forearm. A local tea shopkeeper witnessed the altercation and immediately rushed to intervene, causing the assailant to flee the scene towards Connaught Place Police Station area. Investigating officers recovered the discarded wooden stick from the spot as material evidence and have registered a formal case for further inquiry.",closed
6f7e480c-fb2d-4d08-983a-9cb185e7567f,FIR/UT/2024/1071,f8c8f6e7-f7ef-4e49-8d9b-054cf8871113,2024-08-06,c72b3670-988d-4140-b70e-75cb3ec17b11,398ff9cf-77e3-4b69-94ee-5b1f00e22bc8,398ff9cf-77e3-4b69-94ee-5b1f00e22bc8,"On 2024-08-06 at approximately 1430 hours, complainant Ashwin Viswanathan, a 77-year-old postal worker residing at Anara RS, West Bengal, reported being physically assaulted near the local market within the Colaba Police Precinct jurisdiction of Eja Police Station. According to the statement, an unidentified male assailant struck the elderly victim following a brief verbal altercation and fled the scene on foot. A local shopkeeper witnessed the altercation and immediately rushed to assist the complainant, pointing investigating officers toward a dropped leather wallet left behind by the suspect. Initial investigation notes indicate that beat officers are currently canvassing the area for potential CCTV footage to identify and apprehend the perpetrator.",chargesheet_filed
c7566f67-1117-4e6a-ab25-785c33c3e8e3,FIR/RA/2025/1072,c6595b2d-e1cc-4fec-8efd-649da19ba576,2025-04-24,3bcf3cb2-15e9-4118-b082-241e75e7f818,fdf74b33-ac83-405d-b15c-5fda48745b98,"fdf74b33-ac83-405d-b15c-5fda48745b98,fe019cc4-ad27-4a9e-8ce5-6f24d484e798","On 24-04-2025 at approximately 1430 hrs, complainant Ashwin Iyer (female, age 42, Pharmacist, resident of Mannam Nagar, Kerala) reported that she was physically assaulted by accused Divyansh Menon (female, age 24, Bank Employee, resident of Narewadi, Maharashtra) following a heated verbal altercation near the main market square within the jurisdiction of Kapurthala Police Station area, falling under Nawad Police Station, Rajasthan. A local tea-shop vendor witnessed the escalation and noted a red truck bearing registration MH44YN7630 parked nearby during the altercation. Police recovered a torn prescription notepad at the scene as primary evidence. Preliminary investigation notes indicate that personal animosity between the parties led to the sudden altercation, and further statements are currently being recorded.",under_investigation
5b2b6fc4-04c7-418f-ae2c-453c43cbbdc4,FIR/RA/2024/1073,d47201c9-711f-4088-af2a-14e95ccd2b8a,2024-09-22,3bcf3cb2-15e9-4118-b082-241e75e7f818,ba0c948a-1521-4f6c-b9cd-fb28b66ce88c,ba0c948a-1521-4f6c-b9cd-fb28b66ce88c,"On 22-09-2024 at approximately 1430 hours, complainant Manisha Subramanian, a 45-year-old female graphic designer residing in Jangle Agahi, Uttar Pradesh, reported a theft incident at the local marketplace near Kapurthala Police Station under the jurisdiction of Nawad Police Station, Rajasthan. She stated that an unidentified individual snatched her handbag containing a personal diary, keys, and cash while she was examining goods at a roadside stall. A nearby fruit vendor witnessed the fleeing suspect heading towards the eastern alleyway. A torn strap recovered from the scene has been seized as physical evidence. Initial inquiry has commenced, and local patrolling is being intensified to trace the suspect.",under_investigation
1042d770-b555-48cd-96ef-c82bf0c75767,FIR/WE/2025/1074,a1525c76-83db-45ff-8b10-65aed86c393f,2025-04-26,f77c2362-fa09-4024-9ad2-7cf845b2b17e,2079b283-a7d9-4c89-9be5-31d74e456d99,"2079b283-a7d9-4c89-9be5-31d74e456d99,630a2f6d-64cf-49b4-9586-6413e6b9de84","On 2025-04-26 at approximately 14:30 hours, complainant Praful Mehta, a 61-year-old female pharmacist residing in Ujirpur, West Bengal, reported a theft at the local marketplace near Sadar Bazaar Police Station within the jurisdiction of Jakhirpur Police Station. She stated that accused Nisha Deshpande, a 27-year-old female delivery executive from Singibahar, Chhattisgarh, allegedly snatched her handbag containing Rs. 5,000 in cash and personal documents while pretending to deliver a parcel. A nearby tea-stall vendor witnessed the altercation and pointed out the direction of the suspect's escape, aiding authorities in recovering the dropped delivery ledger as initial physical evidence. Investigation notes indicate that local CCTV footage is currently being reviewed to trace the accused's exact movement.",pending_trial
dfd64290-4587-4b2b-8879-1c30d9d8b47b,FIR/RA/2025/1075,d47201c9-711f-4088-af2a-14e95ccd2b8a,2025-03-16,3bcf3cb2-15e9-4118-b082-241e75e7f818,ec4e0bf5-4e90-487e-8aef-6b6637489f86,ec4e0bf5-4e90-487e-8aef-6b6637489f86,"On 2025-03-16 at approximately 1430 hours, complainant Kanchan Gupta, a 49-year-old Police Constable residing in Kedlanagar, Jharkhand, reported a theft of personal belongings near the main market area within the jurisdiction of Kapurthala Police Station, filed at Nawad Police Station, Rajasthan. The victim discovered that her motorcycle bearing registration number JH28DM1136 was tampered with and a bag containing documents was missing from the storage compartment. A local shopkeeper witnessed an unidentified individual lingering near the vehicle shortly before the incident was noticed. Investigating officers recovered a discarded iron rod near the scene which has been secured for fingerprint analysis. Preliminary investigation notes indicate that neighborhood CCTV footage is currently being reviewed to trace the suspect.",under_investigation
14762227-b9e5-40be-a584-177e872eba0e,FIR/RA/2025/1076,c6595b2d-e1cc-4fec-8efd-649da19ba576,2025-05-17,3bcf3cb2-15e9-4118-b082-241e75e7f818,9a4680dd-40f5-4b82-aa4c-99ee4feb8599,"9a4680dd-40f5-4b82-aa4c-99ee4feb8599,4e518ad5-4f1d-4e0b-b8db-35008e94ce9d","On 2025-05-17 at approximately 14:30 hours, complainant Nakul Mehta, a 26-year-old Graphic Designer residing in Ujirpur, West Bengal, reported being physically assaulted near the main market square within the jurisdiction of Nawad Police Station, Rajasthan. The accused, Harsh Gill, a 52-year-old Nurse residing in Dubara, Uttar Pradesh, allegedly confronted the complainant over a parking dispute involving motorcycle registration WB57RC4008 and motorcycle registration UP17DT7663. A local shopkeeper witnessed the altercation and intervened to separate the parties before further injury could occur. Investigating officers recovered a discarded helmet at the scene as potential physical evidence. Initial inquiry proceedings have commenced, and statements from nearby residents are being recorded to ascertain the sequence of events.",closed
43c6ff55-c74d-42b0-b2e6-f2940b6c36a5,FIR/UT/2025/1077,94674567-5cc2-407e-b50e-cf7611569a4e,2025-05-10,c72b3670-988d-4140-b70e-75cb3ec17b11,468c8851-3dba-499f-9a9f-879fcbd097f3,"468c8851-3dba-499f-9a9f-879fcbd097f3,a793e939-08ab-48db-80ae-c1ce525cdf6d","On 2025-05-10 at approximately 14:30 hours, complainant Huma Dasgupta, a 61-year-old Government Clerk residing in Metwada, Madhya Pradesh, reported the theft of her personal belongings near the market square within the Colaba Police Precinct under the jurisdiction of Eja Police Station, Uttar Pradesh. The accused, Meera Chowdhury, a 21-year-old Software Engineer residing in Sandhu, Himachal Pradesh, was allegedly seen fleeing the scene on motorcycle registration HP32KG8271, while a parked car bearing registration MP09LK0263 was also noted nearby during the incident. A local tea stall vendor witnessed the immediate sequence of events and pointed authorities toward the direction of escape. Investigation notes indicate that CCTV footage from an adjacent commercial establishment is currently being reviewed to trace the suspect's movements.",closed
36b7b00a-026a-4cce-9d3a-dc20d11e1afc,FIR/MA/2024/1078,c02c1acf-0cd9-41df-8448-9c0e5eebed97,2024-05-21,399368c8-c978-469c-be30-609d71bcffc7,20181e3c-45af-4430-8cf1-491c0abeb0d0,20181e3c-45af-4430-8cf1-491c0abeb0d0,"On 2024-05-21 at approximately 14:30 hours, complainant Prem Upadhyay, a 54-year-old female Graphic Designer residing in Muninagar, West Bengal, reported a theft incident near the main entrance of Cubbon Park Police Station limits under the jurisdiction of Alas Police Station. The complainant stated that her parked motorcycle, bearing registration number WB07FZ6519, was tampered with and personal valuables kept inside the storage compartment were missing. A local shopkeeper nearby corroborated observing an unidentified individual lingering around the vehicle shortly before the discovery. Preliminary investigation notes indicate that CCTV footage from the vicinity is currently being retrieved and analyzed to trace the suspect.",under_investigation
70f9930e-f7c8-4745-9f61-b277c766e228,FIR/CH/2024/1079,b0a2c2f7-0d93-4b20-89c4-a943ac8b44a7,2024-09-03,d0184a09-161d-4442-9ae0-17c96fb4622e,9576f189-e8dd-425e-837c-dec57e83ab2b,"9576f189-e8dd-425e-837c-dec57e83ab2b,b27ed7f3-0309-4705-a823-94c19d69f184","On 2024-09-03, complainant Samar Alam (female, age 35, Pharmacist, resident of Katgar, Karnataka) reported to the Lundra Police Station that she was robbed of her handbag containing cash and a mobile phone around 14:30 hours near the main market on Cunningham Road within the jurisdiction of Cunningham Road Police Station. The accused, Mala Shaikh (female, age 23, Plumber, resident of Kota Kutchery, Rajasthan, identified by the victim and a local tea vendor who witnessed the struggle), forcibly snatched the valuables and attempted to flee before being temporarily detained by bystanders. A discarded leather wallet belonging to the accused was recovered from the scene as material evidence. Preliminary investigation notes indicate that the accused acted opportunistically, and local CCTV footage is currently being reviewed to corroborate the sequence of events.",chargesheet_filed
8a7c2eb1-9bee-486c-a99c-9630059b718e,FIR/CH/2025/1080,862d2be7-a639-4e04-9b56-432b9d9a2906,2025-03-29,d0184a09-161d-4442-9ae0-17c96fb4622e,03e1c7e9-aeb7-4886-9de0-910d76dd9af2,"03e1c7e9-aeb7-4886-9de0-910d76dd9af2,21edad88-9510-4e28-b048-b85a9fa20cee","On 2025-03-29 at approximately 14:30 hours, complainant Kiaan Pillai, a 71-year-old female government clerk residing in Mamidivalasa, Andhra Pradesh, reported that she was forcibly relieved of her gold chain while walking near Cunningham Road within the jurisdiction of Lundra Police Station, Chhattisgarh. The accused, identified as Aishwarya Viswanathan, a 57-year-old female auto rickshaw driver residing in Syoli Talli, Uttarakhand, was observed fleeing the scene on a motorcycle bearing registration UK32VV8534. A local shopkeeper witnessed the altercation and immediately alerted authorities, aiding in the identification of the discarded helmet left near the crime scene. Preliminary investigation notes indicate that patrolling units have been dispatched to trace the suspect vehicle along the adjoining state highways.",closed
4ddd03d0-f734-421a-9dce-ef0d5f822d61,FIR/AS/2025/1081,85dcc87d-03db-430b-a1ca-98d7b727bd89,2025-05-14,b9753cbb-9cd4-451b-9705-22cc5bde2d04,b8dc5d1c-515a-40ec-852a-49313495b343,b8dc5d1c-515a-40ec-852a-49313495b343,"On 2025-05-14 at approximately 14:00 hours, the complainant Ram Dhawan, a 60-year-old plumber residing in Kedlanagar, Jharkhand, reported to the Chargola Bazar Police Station that she went missing from the Cumballa Hill Police Station area under mysterious circumstances. A local shopkeeper noted having last seen her walking alone near the main market square towards the outskirts of town. A partially filled tool bag belonging to her was recovered from a nearby bench during the initial search. Investigation notes indicate that local patrols have been alerted and statements from nearby residents are currently being recorded to trace her whereabouts.",pending_trial
6ec2c92b-bc2a-496e-a2f3-f9163aed051f,FIR/MA/2024/1082,4f628db8-cafc-4171-813e-9c7715bf87e1,2024-04-17,3a90b419-d49b-432d-b67f-8fef620d5ecd,f9cf81a8-e4b0-4069-b03f-fb3a69f37306,"f9cf81a8-e4b0-4069-b03f-fb3a69f37306,6a344449-4a23-435d-8f36-deb6496e7ac9","On 2024-04-17 at approximately 14:30 hours, complainant Nilesh Narayanan reported that while walking near the local market in Dhamrancha under the jurisdiction of Dhamrancha Police Station, an unknown assailant approached on a motorcycle bearing registration AP03TT6244 and forcibly snatched her gold chain before fleeing towards the highway. A nearby shopkeeper witnessed the incident and noted that the perpetrator escaped alongside a waiting auto-rickshaw with registration HR51DX4308. Bhaskar Sodhi, an accountant present at the scene, assisted the victim and corroborated the sequence of events to the responding officers. A discarded helmet and tire track impressions were recovered from the scene as initial physical evidence for forensic analysis. Investigation notes indicate that local CCTV footage is currently being reviewed to trace the suspects and the involved vehicles.",under_investigation
22ad84f8-705e-470f-85fa-0189eb1a3e72,FIR/OD/2025/1083,306fb409-1acd-4304-9240-a6ffa1381731,2025-04-30,0f50f615-7033-4550-b3c0-1327c1c40070,04461a6c-fc3e-43fe-8bae-51cea1308184,04461a6c-fc3e-43fe-8bae-51cea1308184,"On 2025-04-30, complainant Sanjay Viswanathan, a 54-year-old auto rickshaw driver residing in Dungri Pindarpar, Uttarakhand, reported the sudden disappearance of her family member from the vicinity of Connaught Place Police Station within the jurisdiction of Hundapalasapal Police Station in Odisha around the afternoon hours. A local tea stall vendor witnessed the missing individual last moving near the main crossing on a motorcycle bearing registration number UK40JZ3935 before losing sight of them. Preliminary investigation notes indicate that search parties have been dispatched to nearby transit hubs and hospitals while local call records are being reviewed.",chargesheet_filed
a0073dc3-3272-4c7f-9a78-bc4aba45a7d9,FIR/CH/2025/1084,d560c216-fe10-4c15-8742-e7cf32118be3,2025-03-10,d0184a09-161d-4442-9ae0-17c96fb4622e,e053942e-1959-4939-8542-d169679c7a17,e053942e-1959-4939-8542-d169679c7a17,"On 2025-03-10 at approximately 14:30 hours, complainant Tanish Ansari, female, age 52, Homemaker, resident of Satara, Maharashtra, reported that her purse was snatched while walking near Cunningham Road Police Station jurisdiction within Lundra, Chattisgarh. A local shopkeeper witnessed the fleeing suspect dropping a leather wallet containing identity cards, which was recovered as primary evidence from the scene. Investigation notes indicate that patrolling units have been alerted and nearby CCTV footage is currently being reviewed for suspect identification.",pending_trial
c2f14445-2691-4b73-bb24-ce9568c2f636,FIR/MA/2024/1085,4f628db8-cafc-4171-813e-9c7715bf87e1,2024-07-25,3a90b419-d49b-432d-b67f-8fef620d5ecd,0802925b-2aa8-4638-abd4-2bfabd1e99f5,"0802925b-2aa8-4638-abd4-2bfabd1e99f5,1293721b-341b-4a42-b83f-933a1a392012","On 2024-07-25 at approximately 19:30 hours, complainant Anirudh Saxena, a 28-year-old female pharmacist residing in Lamakhera, Uttarakhand, reported that she was forcefully divested of her gold chain while walking near the municipal market in the jurisdiction of Colaba Police Station, Dhamrancha, Maharashtra. She alleged that the perpetrator, identified as Prakash Pathan, a 45-year-old female government clerk residing in Devenampalayam, Tamil Nadu, approached her on foot before fleeing the scene in a waiting yellow-and-black auto-rickshaw bearing registration number UK03DC3110. A local tea vendor witnessed the altercation and corroborated the victim's account, pointing out the direction the vehicle took towards the main highway. A discarded broken earring found near the spot of the struggle has been recovered and secured as physical evidence for forensic analysis. Preliminary investigation notes indicate that local CCTV footage from nearby commercial establishments is currently being reviewed to trace the route of the getaway vehicle.",chargesheet_filed
4821ea00-21ab-45c6-8595-46957a9659de,FIR/OD/2025/1086,306fb409-1acd-4304-9240-a6ffa1381731,2025-05-16,0f50f615-7033-4550-b3c0-1327c1c40070,bff07c3e-99b6-4e90-b956-a2a3d0d834be,bff07c3e-99b6-4e90-b956-a2a3d0d834be,"On 16-05-2025 at approximately 1430 hours, the complainant reported at Hundapalasapal Police Station that eighty-year-old female Vikas Chawla, a retired nurse and resident of Kathania, Punjab, went missing near the jurisdiction of Connaught Place Police Station. The subject was last seen leaving a local marketplace in a car bearing registration number PB25XA4554, as corroborated by a nearby tea-stall vendor who noticed the vehicle departing hastily. A worn leather handbag containing personal identification documents was recovered from the bench where she was last seated. Preliminary investigation notes indicate that patrolling teams have been deployed along all major exits to trace the vehicle and locate the missing person safely.",pending_trial
30cf8062-08f2-4251-aa15-a5c5ee708039,FIR/UT/2024/1087,7360101f-821c-418f-b537-fba32bdda3d7,2024-06-08,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,bb956a47-9cf5-422c-a026-57d32d6cf18e,bb956a47-9cf5-422c-a026-57d32d6cf18e,"On 2024-06-08 at approximately 14:30 hours, complainant Lakshman Rajagopalan, a 77-year-old doctor residing in Neendar, Rajasthan, reported that her handbag containing ₹15,000 in cash and a mobile phone was stolen while she was visiting the crowded market near Esplanade Police Station within the jurisdiction of Lasiyari Police Station, Uttarakhand. A local tea stall vendor witnessed a suspicious unidentified youth fleeing the scene towards the main road after bumping into the victim. Investigating officers recovered a discarded wallet near the alley and are currently reviewing nearby CCTV footage to identify the culprit.",pending_trial
671341d7-0c47-47ed-8f35-ef3935578358,FIR/CH/2024/1088,aa86d8e1-983e-45e2-9ca4-cdd1d25b6646,2024-05-19,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,05be3b25-60a1-4e05-8af4-71635a0260fa,05be3b25-60a1-4e05-8af4-71635a0260fa,"On 2024-05-19 at approximately 18:30 hours, complainant Kiara Dhawan, an 18-year-old college student residing in Yedehalli, Karnataka, reported being physically assaulted near the local market within the jurisdiction of Singibahar Police Station, Chattisgarh. According to the victim, an unidentified male assailant confronted her following a brief verbal altercation and struck her before fleeing the scene towards Bandra. A local tea vendor witnessed the altercation and immediately rushed to assist the victim, identifying a discarded wooden stick at the scene as the weapon used. Preliminary investigation notes indicate that statements from the eyewitness have been recorded and nearby surveillance footage is currently being reviewed to identify the suspect.",under_investigation
187570dc-75fb-4dbc-8818-718e0a0cb0c8,FIR/CH/2025/1089,2849ef59-9ae1-476e-98ab-e840454aed9a,2025-05-22,d890e6e8-e9d5-40b8-8d55-7f7573bd97a1,23b2c16e-a372-4057-94cd-b19071edd156,"23b2c16e-a372-4057-94cd-b19071edd156,02ce7ca0-238f-4f13-b290-6d2806fe66fe","On 2025-05-22 at approximately 14:30 hours, complainant Shivam Prasad, a 34-year-old Security Guard residing in Nawad, Rajasthan, reported being physically assaulted by Pooja Chowdhury, a 54-year-old Farmer residing in Jangle Agahi, Uttar Pradesh, near the main market area within the jurisdiction of Bandra Police Station. The incident occurred following an argument regarding an auto-rickshaw bearing registration number RJ23WC4185, during which the accused struck the complainant with a wooden stick observed at the scene. A local shopkeeper witnessed the altercation and intervened to separate the parties involved. Investigation notes indicate that statements from the witness have been recorded and the medical examination report of the complainant is awaited for further legal action.",under_investigation
61a671cb-4b65-4c23-8869-e16efeaf8c83,FIR/UT/2024/1090,87764c2f-9725-4c13-9168-95d25c3098e1,2024-11-21,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,d89d4677-b509-42a7-b8bf-f03bf9012399,d89d4677-b509-42a7-b8bf-f03bf9012399,"On 2024-11-21 at approximately 14:30 hours, the complainant Sourav Prasad, a 57-year-old female farmer residing in Nawad, Rajasthan, reported the theft of her bicycle and a bag containing agricultural equipment near the market area within the jurisdiction of Esplanade Police Station, Lasiyari, Uttarakhand. A local tea stall vendor witnessed an unidentified male youth fleeing the spot towards the main road with the stolen property. Investigation notes indicate that foot patrols have been alerted and nearby CCTV footage is currently being reviewed to trace the suspect and recover the belongings.",chargesheet_filed
93e89936-169e-4fcd-a616-b477645fbe8f,FIR/AS/2025/1091,4cac3177-7db9-4f88-bc52-ecba7be99fe6,2025-05-07,44a689bd-ea9d-49fe-917d-79a7404e631f,67f57f97-1080-4f10-89a8-902ba86ece6f,67f57f97-1080-4f10-89a8-902ba86ece6f,"On 07.05.2025 at approximately 1430 hours, complainant Uma Dhillon, a 34-year-old Government Clerk residing in Kachhwa, Uttar Pradesh, reported the theft of her handbag containing official documents and cash while she was visiting the Connaught Place Police Precinct area within the jurisdiction of Lokra Police Station in Lokra, Assam. A local shopkeeper noticed two unidentified individuals fleeing the spot on a motorcycle immediately after the incident occurred. Investigation notes indicate that a nearby CCTV footage capture is currently being retrieved and analyzed to identify the suspects and recover the stolen property.",closed
