phone_id,person_id,phone_number,phone_type,carrier,activated_date,is_active
d4cc740f-3edd-4e74-ad31-5213b28e339b,4a7efbc8-be33-4c54-b292-68a92964acdf,+91 7890014814,primary,Pragati Wireless Communications,2021-01-04,1
b06ccb39-5417-480e-a20f-4d7aa0b687ce,4a7efbc8-be33-4c54-b292-68a92964acdf,+91 2102283182,work,Aryavart Mobile Networks,2022-06-24,1
b0714eb2-7d0d-4c74-964c-bf11a428b2ee,4b0d1224-32a5-4d82-b3f1-921f0bcc6126,+91 3589243110,primary,Swadeshi CommNet Services,2022-07-12,1
55912829-0265-4d8b-822d-ffc3511889ce,4b1b80a2-a615-4beb-b4c0-6ef7f532013f,+91 1097745821,primary,Pragati Wireless Communications,2018-10-19,1
341bef65-44ae-4a44-ad32-ae8d47b69e0b,4b1b80a2-a615-4beb-b4c0-6ef7f532013f,+91 9124181285,work,Swadeshi CommNet Services,2024-08-03,0
8f13f566-f4e4-42f5-b91a-e4cbe18c7dbe,4b31fe9e-51b2-4287-911f-2e21b982d0de,+91 2270015725,primary,Vishwa Telelinks Limited,2021-09-12,1
9f33180a-9610-4d10-a173-b09afeecc93c,4bacb239-386c-43cb-80c3-104d0d8efd44,+91 4871598089,primary,Vishwa Telelinks Limited,2016-01-31,1
793d343d-30e7-4c6d-8464-f5b580bdea46,4bd43488-6f51-4578-b4ad-c91a1dd69c70,+91 3501114344,primary,Aryavart Mobile Networks,2019-04-06,1
9cd7e86f-bb10-4856-a305-20de0a2aba43,4bd924a0-4163-4b8e-8fe2-47caadf44a76,+91 4593250585,primary,Vishwa Telelinks Limited,2020-11-01,1
95a52907-2376-4292-992b-d482175642f8,4be433a6-e91f-404d-b1bd-7d3d856145d8,+91 4361055585,primary,Vishwa Telelinks Limited,2020-07-26,1
b2b92737-47b6-4a60-b45d-4fcae40e59b7,4c46d71b-f1f2-4b0b-bada-337b239ff089,+91 8615634257,primary,Pragati Wireless Communications,2018-07-27,1
6c0c9dbe-f164-4cbc-9449-7829c55bdb6d,4c7e0c24-796c-4ac8-8674-03843b089a56,+91 2205707192,primary,Swadeshi CommNet Services,2022-10-26,1
573d3bcb-e542-41bf-a1c9-694f884ade62,4d1574c5-c004-4e49-b228-0e4b2c2300cf,+91 2016070275,primary,Vishwa Telelinks Limited,2017-03-31,1
320c44fe-0ff9-4ac7-a66a-107de694f1d1,4d77e74b-737e-47f3-8665-1c9e9e9dd5e3,+91 8907192816,primary,Vishwa Telelinks Limited,2017-09-19,1
279fe885-c017-4f60-814e-8bf4032c0e5d,4d9faa69-718a-4c13-93e8-acaea8c22f67,+91 8515513683,primary,Pragati Wireless Communications,2023-03-20,1
7a135712-eb81-4f5d-aa5c-fa8ac0f7d33a,4de427a7-4934-4361-903c-b9bd78b2b638,+91 8211607526,primary,Swadeshi CommNet Services,2021-06-25,1
5f4ab190-3cbc-4508-8d06-0e71ad942fb1,4de490be-92c2-4542-a982-4a674c43b835,+91 7689034138,primary,Pragati Wireless Communications,2017-12-08,1
14cc3b6c-5b4f-4ba4-8978-f31ab20b2963,4e0e2455-3713-4bd7-8fe6-9d4a97da8dff,+91 4287584537,primary,Aryavart Mobile Networks,2020-04-03,1
1600adaf-53d2-4fc0-b0a6-1fd59b6ae34d,4e23666b-e908-419c-8413-cc86957ec667,+91 9155819227,primary,Vishwa Telelinks Limited,2024-02-23,1
4e72b0db-c940-4016-9331-aab01c90c035,4e23666b-e908-419c-8413-cc86957ec667,+91 3972464875,secondary,Vishwa Telelinks Limited,2024-05-23,1
8d6b6d5a-6a97-448c-8f6b-14eefd682cc7,4e4f0a11-0920-4167-8ace-540ebd0984a6,+91 0175385783,primary,Swadeshi CommNet Services,2016-01-03,1
c6792907-cb70-4238-aa94-33ac6025c03e,4e518ad5-4f1d-4e0b-b8db-35008e94ce9d,+91 3660729016,primary,Vishwa Telelinks Limited,2023-04-07,1
f46d6b5d-865f-4a44-8cf9-d90afa961815,4e79d6b2-10e4-43fd-a909-29c3ca1979d9,+91 4335935024,primary,Pragati Wireless Communications,2023-08-06,1
df546606-c4dc-4b25-9eba-92cfa48d861e,4e9ea036-b400-4a88-abbe-22e87b375b0e,+91 4377427300,primary,Pragati Wireless Communications,2021-12-08,1
55d6eaa9-afb8-4a02-a4e5-18854992e17e,4ee42562-ddd0-478a-b378-3e762196bca3,+91 2538717988,primary,Pragati Wireless Communications,2019-06-15,1
684b2b37-a2dc-403f-a5a1-e0da316bb375,4f296a56-1fa0-4210-bf26-794861875d6f,+91 8978138348,primary,Aryavart Mobile Networks,2018-04-20,1
0b24e294-a52b-4e25-9bd2-15f916da7bd0,4f32a90d-b8f6-4eab-afcb-c297541f4b4d,+91 1527094776,primary,Vishwa Telelinks Limited,2018-11-22,1
94d7d08a-eaed-407a-84fa-bf7c56a1a5d8,4f36b764-70d4-498c-8d72-dc72edac4efb,+91 7735630761,primary,Vishwa Telelinks Limited,2022-12-30,1
34f0614f-f8eb-4f42-af89-15c74e844124,4f374856-e16a-4b10-b313-a19b1139a497,+91 6955137898,primary,Vishwa Telelinks Limited,2018-05-16,1
ffa8e4b2-360a-4f54-8655-0e4e3c9ea8b4,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,+91 3368175248,primary,Pragati Wireless Communications,2018-05-15,1
6d9641bd-8307-401a-a80f-4c18cdae51f5,4fa35cef-6f98-4ed5-b763-3eb779c41507,+91 5984912390,primary,Aryavart Mobile Networks,2018-05-03,1
1e871e38-816d-447c-abbd-322d1f1a2178,4fa35cef-6f98-4ed5-b763-3eb779c41507,+91 9818174544,work,Aryavart Mobile Networks,2022-07-21,1
8accbf0b-109a-4e6b-9afb-19bcd9fc98ea,5016d06f-c3eb-4c9b-affc-a070c293842a,+91 4512259109,primary,Aryavart Mobile Networks,2019-12-29,1
9426ea08-39b5-452e-8d03-6228db10a15a,5059d8a2-ca3c-4207-826a-857b223b974b,+91 5670241246,primary,Aryavart Mobile Networks,2018-07-17,1
60a29218-260c-42df-ab9a-714e75d0ad43,5059d8a2-ca3c-4207-826a-857b223b974b,+91 2330806009,work,Vishwa Telelinks Limited,2020-11-07,1
a27d00ef-746e-4003-9c2a-3f73a3e25919,50873f12-f502-48f0-b7b9-1ca825fbb932,+91 9522120894,primary,Aryavart Mobile Networks,2023-07-05,1
0b41a61f-ee38-442d-bed1-a2844f3753d3,50873f12-f502-48f0-b7b9-1ca825fbb932,+91 7414696813,secondary,Pragati Wireless Communications,2024-09-17,1
8bf94efa-895d-421a-b7cc-2333c9f39605,50c8268c-ecde-4b23-a43b-c7f580efecd5,+91 7195910617,primary,Aryavart Mobile Networks,2019-05-05,1
a317ee6d-bd15-4cf5-a4a6-495cfdf87438,50f7fbea-3d0f-4a6f-a225-c90d955b7604,+91 9212327363,primary,Aryavart Mobile Networks,2021-10-04,1
d1305565-f849-4375-abea-6545571e4099,5126cc62-b59f-41b6-8efd-c67a432b7a2c,+91 1616182837,primary,Swadeshi CommNet Services,2024-05-15,1
774c7c73-7fb8-4790-b144-7efe2e16fa86,51892fa5-d23b-482f-98aa-5dc3e3dda075,+91 6635338535,primary,Pragati Wireless Communications,2022-06-03,1
4b9f2720-d19d-4d02-941c-c0ce22aeb341,51e1dc18-3ead-425c-b637-9a7c7fd8b9a2,+91 8965575282,primary,Pragati Wireless Communications,2019-09-22,1
e3d634a5-aeb3-4a40-9da0-bb59f7dd7ec3,523ea870-f694-4000-b6cb-3aa01ccf0256,+91 0163364015,primary,Swadeshi CommNet Services,2022-06-25,1
90814fa5-4b3e-462a-8d1e-322bc8189f84,5256247a-486e-42fe-bedb-811fee5e90d0,+91 1828867805,primary,Aryavart Mobile Networks,2023-01-14,1
40dc896b-d04d-4b8e-8da3-dbcef0362667,525dc8ea-7f8b-4a01-bae5-dae70b6a2251,+91 2341730613,primary,Vishwa Telelinks Limited,2020-07-24,1
d2d847d5-de41-47fd-afea-3b3dfaa0cbd5,527acfb6-d569-437a-93dd-9ffe15d94950,+91 8039892557,primary,Swadeshi CommNet Services,2023-08-18,1
6c04db7e-2176-4536-80a5-a6ffc728e80e,529f1844-c431-4bc7-a8c3-5b0a51686cf6,+91 8450281850,primary,Swadeshi CommNet Services,2022-07-04,1
3acf7c66-db38-4257-afe5-4a0f0d02e03a,5316156b-196d-4335-8a2b-336865fd84ef,+91 3475014293,primary,Pragati Wireless Communications,2021-08-25,1
71e74015-dfef-4589-a518-ff1e53ae14cd,5316156b-196d-4335-8a2b-336865fd84ef,+91 3972319191,work,Vishwa Telelinks Limited,2024-11-03,1
c1268aec-9b2f-4dd9-9ffa-d9d4fc3016a3,53240630-41a5-484a-b367-e3c8ea343e4c,+91 2098106180,primary,Pragati Wireless Communications,2023-08-04,1
2441af78-2deb-4501-b93f-b50bec00502a,53cdddf2-09d4-4405-a72d-eed3c559550a,+91 0975137028,primary,Pragati Wireless Communications,2021-08-03,1
97d500fd-dae8-48ad-91c2-106ef28b97b6,53d50e04-c90d-47d2-8f09-955a737af76e,+91 0641765534,primary,Vishwa Telelinks Limited,2018-06-26,1
1438bca1-91f2-4500-8fba-0cde902e724c,549aa514-5e8b-486c-b99a-ac0a449bc98e,+91 6228830522,primary,Swadeshi CommNet Services,2023-01-23,1
c51102a0-61f0-4c5c-a242-b5dd588268d3,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,+91 9828073573,primary,Swadeshi CommNet Services,2022-02-19,1
4ccb6678-8b07-4bc7-b41a-0c21ea1007f4,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,+91 3504987515,secondary,Aryavart Mobile Networks,2020-10-24,0
522a1c12-9fea-4420-bef9-458ab7b4034f,54f4377b-6cb0-4784-8b09-f6a94285a289,+91 9983293949,primary,Vishwa Telelinks Limited,2022-09-07,1
1dad14ce-4966-4ee4-b761-a15750e18598,555723f9-c3e6-4db2-98c6-ba3af8dbdce9,+91 2923926954,primary,Pragati Wireless Communications,2020-10-29,1
da58fb78-4f73-43ea-af58-d7870f911d88,555b36f8-b3e3-4f2f-8561-ef408b0dfefd,+91 6686399621,primary,Pragati Wireless Communications,2022-09-11,1
244ba9bc-5948-497c-b6b8-bcc2a8be2290,555b36f8-b3e3-4f2f-8561-ef408b0dfefd,+91 8932674337,work,Swadeshi CommNet Services,2022-10-07,1
4f199e6f-4fd2-47b5-827b-8e180701fade,5568179f-2824-4760-bdc9-aafb5c1a172a,+91 6250939160,primary,Swadeshi CommNet Services,2017-02-24,1
c5498ace-5a8d-46f7-a44c-ec02b84c5c29,5568179f-2824-4760-bdc9-aafb5c1a172a,+91 9080983726,work,Aryavart Mobile Networks,2023-08-20,1
c164109f-6e48-4034-ac26-be537a79db19,55c7e73b-4bbd-4d2d-a932-913744d8a3ea,+91 4185574882,primary,Pragati Wireless Communications,2016-05-16,1
b05fadb9-7515-432c-89c2-31bae24c2ad6,55cfdf10-a1a9-4735-ae66-8aae4018cb6a,+91 1404817673,primary,Aryavart Mobile Networks,2016-05-17,1
01a64a54-324a-4d7a-b084-8da81e972166,5629d060-1b25-465e-a809-ac44e2184e36,+91 5992335956,primary,Vishwa Telelinks Limited,2019-06-16,1
17dfc52c-ddec-4846-82ac-869b6ea1d111,565e485b-93b0-4779-8562-889a76de5c1d,+91 2789750633,primary,Aryavart Mobile Networks,2016-11-05,1
c8a568aa-bd69-4ee5-8116-2c82e7446f78,56c6e716-d5cf-457c-838f-8597efcf6574,+91 2540346140,primary,Swadeshi CommNet Services,2021-03-11,1
a528c0c0-9a5d-4401-bb85-af68a92c84b5,56d83d91-02ed-4428-a8d4-eac94031d5b7,+91 2313204143,primary,Vishwa Telelinks Limited,2020-10-10,1
165a7263-b5aa-430d-81f4-e109963a83fd,58403a85-3bb2-4384-b35a-06d05951268a,+91 5783508016,primary,Pragati Wireless Communications,2022-09-29,1
8cca9730-d8fa-419f-becb-ce5e0bcdbc17,58403a85-3bb2-4384-b35a-06d05951268a,+91 4548763194,secondary,Aryavart Mobile Networks,2022-12-12,1
a08a42aa-23ad-4e28-98aa-f45f7972caa2,58796a3b-821d-4185-8914-303664d5ccba,+91 3229105776,primary,Vishwa Telelinks Limited,2016-06-11,1
198c88db-f136-48ab-8b0c-8f4976465337,58ecf8c3-7cbd-4272-94cf-71943dc33e96,+91 4272645352,primary,Swadeshi CommNet Services,2016-08-21,1
a50a8354-4e43-4edb-b55a-defb0116b31e,5905b992-6426-4110-8654-01108126af18,+91 2254886112,primary,Aryavart Mobile Networks,2022-12-13,1
c3bcbb0d-a1c1-452b-a1fe-8cae2b9055fe,59592810-55cc-403e-986f-4e637f88b1c8,+91 6306379910,primary,Swadeshi CommNet Services,2024-05-19,1
dec60a65-a943-4bdc-b84e-501abc8c44aa,598b970f-3219-4a29-a843-eb1703d9bcc2,+91 8626431450,primary,Aryavart Mobile Networks,2022-06-05,1
148e90bb-2039-47e5-87e5-82af935c0587,59b6287b-4b20-4b6f-a0b3-d60ecf53823d,+91 5992975100,primary,Swadeshi CommNet Services,2023-12-16,1
84a62cd2-8999-4040-8c1c-7fbb7dec6248,59fbdf87-28e7-404c-97a5-0d0f217b39f6,+91 5236278253,primary,Vishwa Telelinks Limited,2022-11-29,1
b9a2bffd-b0f9-4145-b256-22ca9813ef82,5a14c393-ced5-4851-a7b1-b3ac69a36268,+91 5444475200,primary,Aryavart Mobile Networks,2017-08-15,1
ddc160be-d290-414a-bfba-7c26a7edbb3a,5a6f730b-aff6-4672-843f-6f051b6ca392,+91 4272813317,primary,Swadeshi CommNet Services,2021-01-01,1
23d0fe20-f457-4282-85c8-4ec9891a2970,5b63a163-678d-4720-bfd7-64891aad851e,+91 1999523382,primary,Vishwa Telelinks Limited,2017-04-04,0
4c76cebc-f59e-424c-a91a-d44092d370f7,5b93f167-8bd7-422b-8fad-e9d2e135b082,+91 8551474294,primary,Swadeshi CommNet Services,2024-03-07,1
1fce0838-862a-4c96-a5d5-843879f6d78e,5ba08d6e-e1e8-4696-8c4d-167371d9037f,+91 5016724907,primary,Vishwa Telelinks Limited,2022-01-12,1
5a1cb93b-bc11-4a2c-ae56-efc4c17b1393,5bac2cac-75e9-4981-98e1-8b843874d8fd,+91 3631299515,primary,Swadeshi CommNet Services,2020-04-10,1
4985e856-8f0a-4301-a737-bd2a7b9bdb47,5bc60a72-9ca2-4286-abac-b1a53de9213b,+91 3389464548,primary,Pragati Wireless Communications,2019-08-21,1
f2e1c85a-77f6-4403-a719-b718ceb13ea4,5bc60a72-9ca2-4286-abac-b1a53de9213b,+91 7988455223,work,Aryavart Mobile Networks,2022-07-31,1
ad554332-6fff-434d-9c7e-94b86e866846,5bcb225e-4890-467c-bc95-b8356508649d,+91 1407310767,primary,Aryavart Mobile Networks,2021-10-17,1
09a4b0dc-00fa-46ef-8b76-a31430995fa7,5bcb225e-4890-467c-bc95-b8356508649d,+91 9435955317,work,Aryavart Mobile Networks,2024-02-15,1
409f0aef-e0a7-426b-9f2b-9b5f3066072e,5c967353-da8f-4dfc-9a6b-ecda50d103bb,+91 0890199616,primary,Aryavart Mobile Networks,2017-09-27,1
056d9f84-4c5a-408a-99f1-d78a05177a79,5c97634a-2f6c-49bb-8e4e-acc58e31a2ad,+91 0820695975,primary,Swadeshi CommNet Services,2016-11-14,1
b092825a-697f-42a7-886d-f17ad2583081,5ce28779-6af5-400c-b3bb-0933d4c6adab,+91 8077378317,primary,Swadeshi CommNet Services,2022-12-24,1
fc9eca72-0fee-421c-89b6-bd516bb7f71f,5cfd4624-2057-46b8-8433-475f7f34adfd,+91 4626203593,primary,Vishwa Telelinks Limited,2022-12-03,1
821c927a-47e8-4203-80a6-d939351282aa,5d2ae276-3079-4637-a6ae-1a9d24650025,+91 9316714384,primary,Aryavart Mobile Networks,2020-07-10,1
f5896c8e-5f04-49e1-b265-236f4ee05173,5d306493-b101-41ff-8897-5fb63e8d853f,+91 4252568100,primary,Aryavart Mobile Networks,2021-05-17,1
2483d600-0cb2-41f8-9d4c-d8686511dbf2,5d38e714-e184-4b5a-b57d-65a17038a1ea,+91 9508970495,primary,Pragati Wireless Communications,2018-01-16,1
21f14529-eaf8-4ab1-b5be-ed3d2e48d193,5d38e714-e184-4b5a-b57d-65a17038a1ea,+91 3344828263,work,Aryavart Mobile Networks,2024-05-24,1
bc4874b7-f122-4682-a38d-b3a89104c3dd,5d4e95f6-a5b7-458f-bb96-16b83c313283,+91 1058558592,primary,Swadeshi CommNet Services,2019-08-18,1
dc007e45-da2c-4172-baf4-c0632374dce6,5d7a49cc-e00c-423c-8632-17d333e61075,+91 1931632322,primary,Pragati Wireless Communications,2016-06-22,1
c0f21913-e4d4-4e4f-86d4-c26c3d6607af,5d819959-67b8-47c8-9d65-bc44c7d4d99b,+91 1195804928,primary,Swadeshi CommNet Services,2017-12-12,1
09bd3a5e-c9cb-4c70-801e-29e3708884ef,5d993f23-cce4-4c50-9298-d356aa098d79,+91 7973340975,primary,Aryavart Mobile Networks,2020-11-08,1
5733244a-9224-4c9a-b920-108d205ab8fa,5dedbd6a-af3a-4512-a09b-cff557027e89,+91 0613340111,primary,Vishwa Telelinks Limited,2022-03-07,1
784641a0-e475-4f04-adf2-cf8d4e42407d,5df51b1e-d399-4c49-ba5a-7749cbc922bf,+91 8298705845,primary,Aryavart Mobile Networks,2019-04-05,1
d7e9c9b1-ebf9-411c-b41d-d97cf8cf9b64,6069a417-b0de-4142-9ec0-9fe18b842dff,+91 8433927225,primary,Aryavart Mobile Networks,2023-04-23,1
1637090b-52ee-4e1a-a77d-71dfb0f33b9a,60ca7f45-5c8b-45bc-9118-f8b0b54b9cc3,+91 2707464602,primary,Pragati Wireless Communications,2021-04-11,1
2c17435e-baec-4710-84db-d3e71189fdff,61471165-3f7a-400f-8a83-b0804b56ec92,+91 0707676176,primary,Aryavart Mobile Networks,2016-02-21,1
fb4bcfaa-9502-4833-8975-45a2f36a453f,61689509-1140-433d-9390-7d1f7e7b5151,+91 1847570570,primary,Swadeshi CommNet Services,2018-01-16,1
c8d0c174-71ae-4b41-b463-910240710e39,61689509-1140-433d-9390-7d1f7e7b5151,+91 6107734509,work,Aryavart Mobile Networks,2024-05-09,1
505937e0-baf7-4a66-8303-d6b15ecfdb13,6180b099-5e5e-4247-9219-81bf4309f50f,+91 2835755956,primary,Aryavart Mobile Networks,2016-11-02,1
63307bd1-3df2-445c-a6c3-892970f9d31f,618ecf13-0dc8-4bda-b803-3541b141a1a8,+91 7925588185,primary,Aryavart Mobile Networks,2018-10-17,1
a47696dd-67c5-45ae-9a11-1955f955dbdb,61b9583e-76ea-4e1a-8d56-3607a6c65dbe,+91 9864096322,primary,Vishwa Telelinks Limited,2020-05-24,1
43b3c92f-d417-4735-ac6e-7863d9b1c9fe,61bb3299-d676-4a30-b116-2dff61424c18,+91 2310820493,primary,Aryavart Mobile Networks,2018-01-03,1
9ef613f0-0771-439a-82db-16d78dd38b3e,62253e8d-5335-4f19-9e28-3aee9bd855d5,+91 5107052713,primary,Vishwa Telelinks Limited,2017-03-15,1
b4495061-e44e-448b-b51f-da12660cf5bc,62315156-5532-40e8-b8ee-9779414a9ef3,+91 4364678396,primary,Vishwa Telelinks Limited,2017-08-24,0
cdcbc177-9432-4c39-b68a-2bceac180b89,6280dc11-0124-4ef9-9586-d6b5e87ee08d,+91 6225535157,primary,Swadeshi CommNet Services,2019-03-30,1
572336ed-5d46-4fec-afa9-69fc5e446565,62d68a1e-0050-40e7-a697-f5b341add54f,+91 4156083282,primary,Pragati Wireless Communications,2022-01-17,1
c5f721f0-587e-41a6-9f94-bfe25cefd282,62d68a1e-0050-40e7-a697-f5b341add54f,+91 5043762422,work,Aryavart Mobile Networks,2020-08-31,1
79ddc6fb-dd9e-455d-b57e-f850feeca689,630a2f6d-64cf-49b4-9586-6413e6b9de84,+91 8739966202,primary,Aryavart Mobile Networks,2023-08-14,1
07941fc4-08d7-4826-84fb-6fd6dc03d6e9,635e45b9-affe-4a6b-8d36-f3adf8ebf039,+91 7197127753,primary,Pragati Wireless Communications,2016-05-02,1
92268bab-4a44-48a5-bb17-b8e78eb22d42,63978636-6654-4695-ae29-7aa73b410900,+91 8667881620,primary,Pragati Wireless Communications,2021-12-13,1
d8a1da4a-5ed1-4e8a-8719-f878865c5f99,63c218e5-a8d7-4156-916b-0ac94511fe49,+91 5913721237,primary,Vishwa Telelinks Limited,2022-05-22,0
598bc4c4-5b5d-4e1f-becd-0b02daf3b0fb,63e9eff7-eefe-4b87-bc8e-97bea5e61638,+91 0399372154,primary,Vishwa Telelinks Limited,2017-08-11,1
049a6c1b-d862-45e0-b9f7-6ffd037fd4dd,64682cf5-fea8-41a1-bdcd-7f338397ecb2,+91 5651049242,primary,Swadeshi CommNet Services,2017-08-14,1
af7b8bcd-0fb8-4406-b265-9ae57f918cd9,6481c463-ebb9-4640-8c39-9dc17ae5678d,+91 2163131826,primary,Vishwa Telelinks Limited,2019-06-27,1
16693f9e-8471-40b0-9222-1b2b12afbda9,64aa12fe-332b-426d-9e18-1960f6079b69,+91 2821840441,primary,Swadeshi CommNet Services,2024-01-17,0
48f78b65-921e-4365-a7cb-e4ff6560b4b5,64c8c8c4-3eca-40a8-a280-fce21bb2974a,+91 4476697095,primary,Vishwa Telelinks Limited,2019-10-08,1
04ef91ef-90f4-471b-a949-31817560e038,64d8b984-2a98-448d-a4fb-7784ce6b1b44,+91 4922790567,primary,Pragati Wireless Communications,2016-08-10,1
b8c9d9b6-3e94-405c-bfe3-f40f2625c7cc,65493cfb-8afe-4ebd-9df2-faa763b8f310,+91 7284709730,primary,Aryavart Mobile Networks,2022-10-18,1
4905d6fa-6aaf-4585-a3df-b1c9390351a5,65d05ad4-0721-4fb3-9bd8-1fd0beb5cd57,+91 6749062875,primary,Pragati Wireless Communications,2021-07-25,1
c00c9ee8-cde0-41f5-8129-46a9e4906fbd,65d05ad4-0721-4fb3-9bd8-1fd0beb5cd57,+91 8832727982,work,Pragati Wireless Communications,2021-09-16,1
f83eda35-e0b7-403e-ae03-1dc193d2a548,65f2e462-20b2-40dc-aa8d-5e7ced3545a6,+91 3660076286,primary,Swadeshi CommNet Services,2019-12-30,1
ef234558-6bdc-4148-9464-036c0c04cf87,6641b356-0f73-4184-9190-a96424cd43c5,+91 6252156704,primary,Vishwa Telelinks Limited,2021-01-12,1
0ef18559-1097-438f-bd89-3c13005488b9,66608c82-c95e-449d-8483-39e9876092a0,+91 7527039839,primary,Vishwa Telelinks Limited,2019-12-27,1
82538ee4-e901-45ed-a561-954434a76866,6663fe0b-b0ec-457f-8dea-1ab513b8f811,+91 3888203853,primary,Pragati Wireless Communications,2018-05-25,1
a6f4b5b4-4e6a-4528-b067-4fe1145e1075,6682d7a0-40b3-4146-9c36-1cf8a8ec6ee9,+91 7715022957,primary,Vishwa Telelinks Limited,2016-03-12,1
6ab0bd43-2d8d-4359-b55d-4f2cf2ad8a82,66e0d2a8-0425-451b-80a1-c99c31a292bd,+91 6865519894,primary,Vishwa Telelinks Limited,2020-01-12,1
b196fb00-012e-4811-a532-2bf9718208cb,670dbf69-ea2a-485a-b461-c479cc3b7340,+91 8875137000,primary,Vishwa Telelinks Limited,2022-08-02,1
c2baf75f-cbc4-417d-8008-8784e47eba7f,6773d977-2dd7-41a8-9be0-e35d8170ae02,+91 3583929613,primary,Aryavart Mobile Networks,2016-08-30,1
e5775f30-c2ef-4e28-b5a8-4f6e138262a3,67b9c6be-4bc4-4094-894b-f3e402e3dd30,+91 3652872459,primary,Swadeshi CommNet Services,2019-02-17,1
372a80c5-2cd7-4b94-ad7d-25722145be92,67f57f97-1080-4f10-89a8-902ba86ece6f,+91 2783933278,primary,Swadeshi CommNet Services,2023-10-26,1
75c4a4b3-5b79-4c4a-b6a2-7a5315438469,67f57f97-1080-4f10-89a8-902ba86ece6f,+91 5851588276,work,Aryavart Mobile Networks,2022-01-01,1
8eaa6f5d-8a7d-4fc3-a042-3a84be9b2c42,68037b0e-185a-4ae0-b909-c61ef0e2e649,+91 4575726241,primary,Aryavart Mobile Networks,2019-09-10,1
fc48d08a-75b6-4bdb-8f9e-06e65662f5b3,68037b0e-185a-4ae0-b909-c61ef0e2e649,+91 0487989484,work,Vishwa Telelinks Limited,2024-05-31,1
fca2eb0d-4621-4c52-8b42-984174522d58,680e1ca2-6ef9-42fb-b8e8-7d767fdf2fac,+91 8891427513,primary,Vishwa Telelinks Limited,2024-03-13,1
be1f5861-8797-4028-9f84-cb4ddfe23ed3,68b5f557-0e71-4db7-9e1d-1752bc421e6a,+91 4906366198,primary,Swadeshi CommNet Services,2017-01-02,1
6fab06c1-6af9-4b88-ab72-4adc5de90795,690282fc-0187-40c6-8c96-4002338057e2,+91 9449840065,primary,Aryavart Mobile Networks,2022-06-18,1
b966a788-90bd-46f4-906c-c85937db1a13,6997d075-6579-4f24-b658-f9be47da879d,+91 6262882003,primary,Pragati Wireless Communications,2017-07-09,1
70e482aa-151d-44b5-a274-823c83b44532,699e5332-74a6-40da-a531-fc66bae1556e,+91 9648863313,primary,Pragati Wireless Communications,2017-10-19,1
7c4545f2-1e60-4b90-886e-8999f54dee2f,69f01ae0-4e7c-43d4-9b9b-24eda30ee101,+91 8325945382,primary,Pragati Wireless Communications,2020-12-03,1
1e2ce26b-373d-46da-9451-8ae67f0eaa33,6a04491d-36e6-45f3-a428-ed6c96715aab,+91 9387811141,primary,Vishwa Telelinks Limited,2016-11-26,1
a8441f3d-7fe4-45f8-af5d-51af3fb1fe3b,6a04491d-36e6-45f3-a428-ed6c96715aab,+91 0149973698,work,Vishwa Telelinks Limited,2023-01-01,1
439d3afb-095d-4849-a50c-bb6ac51e4b10,6a1283af-84b5-4565-a0e7-97130cd549b6,+91 9445776803,primary,Vishwa Telelinks Limited,2024-02-20,1
a3de9e4f-5e79-434c-b274-c0b51ebb8f79,6a1dcf18-6c4f-44c3-a14b-752c80221fe0,+91 8293472169,primary,Pragati Wireless Communications,2018-11-17,1
afa3ffe7-8b10-4e7c-ba26-ea3055c0863a,6a1dcf18-6c4f-44c3-a14b-752c80221fe0,+91 5776673441,secondary,Aryavart Mobile Networks,2024-08-19,1
8a00b389-ff9b-46b8-a9e8-46b9e83445f1,6a344449-4a23-435d-8f36-deb6496e7ac9,+91 5954114635,primary,Swadeshi CommNet Services,2019-08-21,1
16bce7d8-1869-4879-96ca-76ede59e10d8,6b45ee17-682a-45bd-96fc-1bcfb16de6c5,+91 2938801502,primary,Pragati Wireless Communications,2021-06-28,1
1df299c6-4bc9-407d-a87c-a84bfd9dfea8,6b74afbd-79cf-4683-b6f5-e31b054f4a0f,+91 3256138252,primary,Aryavart Mobile Networks,2018-06-26,1
6cd31e0f-54e2-4a50-8392-2e95606d868f,6b8b8023-d580-47b1-ae20-b1b16bdeb80a,+91 9286377214,primary,Aryavart Mobile Networks,2017-08-17,1
b4d11981-cba9-478b-9b87-442a72d72e9e,6b9373c9-b1fb-429a-ae3b-9bfbdb8989a9,+91 5516362523,primary,Pragati Wireless Communications,2023-06-03,1
260ee299-73bb-4698-8303-9cffbc3fe33f,6b9439e5-dfe9-437e-b058-ee67c5b1919e,+91 0682697584,primary,Pragati Wireless Communications,2024-01-05,1
f241086d-e5b9-4bf7-9b5a-ed18adcd1191,6bfc4329-68a0-4317-9c16-a40b7be04ac2,+91 9030695300,primary,Vishwa Telelinks Limited,2019-10-28,1
3a6d45b6-e21f-456f-9dc6-26934471c627,6c07003f-9a1a-4dd9-b4f2-a697db1c9e5d,+91 8193632953,primary,Swadeshi CommNet Services,2022-12-27,1
5307f594-2c7d-406d-aca4-bac8305d204b,6c911130-6b8d-4dc8-8a79-6ba55a3c9494,+91 4230598405,primary,Aryavart Mobile Networks,2024-05-05,1
